well,f_signal,timepoint,well_row,well_col,experiment,cell_number,plate,well_id,sample_id,replicate,strain_group
A01,19275,0,A,01,exp201031,40000,GP4,exp201031_GP4_A01,BPH3742,2,VSS-205
A02,18529,0,A,02,exp201031,40000,GP4,exp201031_GP4_A02,BPH3413,3,VSS-217
A03,18306,0,A,03,exp201031,40000,GP4,exp201031_GP4_A03,BPH3356,1,VSS-157
A04,18657,0,A,04,exp201031,40000,GP4,exp201031_GP4_A04,BPH3403,1,VSS-207
A05,19766,0,A,05,exp201031,40000,GP4,exp201031_GP4_A05,JE2,3,CONTROL
A06,19570,0,A,06,exp201031,40000,GP4,exp201031_GP4_A06,BPH3417,1,VSS-221
A07,19162,0,A,07,exp201031,40000,GP4,exp201031_GP4_A07,BPH3370,2,VSS-173
A08,18263,0,A,08,exp201031,40000,GP4,exp201031_GP4_A08,BPH3748,1,VSS-237
A09,18391,0,A,09,exp201031,40000,GP4,exp201031_GP4_A09,BPH3738,2,VSS-184
A10,19951,0,A,10,exp201031,40000,GP4,exp201031_GP4_A10,BPH3434,3,VSS-238
A11,19241,0,A,11,exp201031,40000,GP4,exp201031_GP4_A11,BPH3376,3,VSS-179
A12,19010,0,A,12,exp201031,40000,GP4,exp201031_GP4_A12,BPH3435,3,VSS-239
B01,18813,0,B,01,exp201031,40000,GP4,exp201031_GP4_B01,BPH3744,2,VSS-205
B02,18363,0,B,02,exp201031,40000,GP4,exp201031_GP4_B02,BPH3366,1,VSS-167
B03,18841,0,B,03,exp201031,40000,GP4,exp201031_GP4_B03,BPH3744,1,VSS-205
B04,16897,0,B,04,exp201031,40000,GP4,exp201031_GP4_B04,BPH3413,1,VSS-217
B05,19744,0,B,05,exp201031,40000,GP4,exp201031_GP4_B05,BPH3745,3,VSS-221
B06,18640,0,B,06,exp201031,40000,GP4,exp201031_GP4_B06,Non infected,3,CONTROL
B07,19197,0,B,07,exp201031,40000,GP4,exp201031_GP4_B07,BPH3417,2,VSS-221
B08,18374,0,B,08,exp201031,40000,GP4,exp201031_GP4_B08,BPH3401,3,VSS-205
B09,18796,0,B,09,exp201031,40000,GP4,exp201031_GP4_B09,BPH3403,2,VSS-207
B10,19409,0,B,10,exp201031,40000,GP4,exp201031_GP4_B10,BPH3743,1,VSS-205
B11,19172,0,B,11,exp201031,40000,GP4,exp201031_GP4_B11,BPH3415,3,VSS-219
B12,19431,0,B,12,exp201031,40000,GP4,exp201031_GP4_B12,BPH3413,2,VSS-217
C01,19245,0,C,01,exp201031,40000,GP4,exp201031_GP4_C01,BPH3376,2,VSS-179
C02,19244,0,C,02,exp201031,40000,GP4,exp201031_GP4_C02,BPH3389,1,VSS-192
C03,18968,0,C,03,exp201031,40000,GP4,exp201031_GP4_C03,BPH3742,3,VSS-205
C04,18531,0,C,04,exp201031,40000,GP4,exp201031_GP4_C04,BPH3744,3,VSS-205
C05,19660,0,C,05,exp201031,40000,GP4,exp201031_GP4_C05,BPH3415,1,VSS-219
C06,19925,0,C,06,exp201031,40000,GP4,exp201031_GP4_C06,BPH3741,3,VSS-205
C07,17804,0,C,07,exp201031,40000,GP4,exp201031_GP4_C07,BPH3382,1,VSS-185
C08,17681,0,C,08,exp201031,40000,GP4,exp201031_GP4_C08,BPH3737,1,VSS-157
C09,18428,0,C,09,exp201031,40000,GP4,exp201031_GP4_C09,BPH3737,2,VSS-157
C10,18594,0,C,10,exp201031,40000,GP4,exp201031_GP4_C10,BPH3362,3,VSS-163
C11,19451,0,C,11,exp201031,40000,GP4,exp201031_GP4_C11,BPH3738,1,VSS-184
