well,f_signal,timepoint,well_row,well_col,experiment,cell_number,plate,well_id,sample_id,replicate,strain_group
A01,1603,0,A,01,exp200919,40000,GP7,exp200919_GP7_A01,Non infected,2,CONTROL
A02,1574,0,A,02,exp200919,40000,GP7,exp200919_GP7_A02,BPH3710,3,VSS-545
A03,1559,0,A,03,exp200919,40000,GP7,exp200919_GP7_A03,BPH3672,1,VSS-491
A04,1609,0,A,04,exp200919,40000,GP7,exp200919_GP7_A04,BPH3704,1,VSS-539
A05,1614,0,A,05,exp200919,40000,GP7,exp200919_GP7_A05,Non infected,3,CONTROL
A06,1596,0,A,06,exp200919,40000,GP7,exp200919_GP7_A06,BPH3754,1,VSS-515
A07,1593,0,A,07,exp200919,40000,GP7,exp200919_GP7_A07,BPH3686,2,VSS-509
A08,1590,0,A,08,exp200919,40000,GP7,exp200919_GP7_A08,Non infected,1,CONTROL
A09,1582,0,A,09,exp200919,40000,GP7,exp200919_GP7_A09,Non infected,2,CONTROL
A10,1600,0,A,10,exp200919,40000,GP7,exp200919_GP7_A10,JE2,3,CONTROL
A11,1575,0,A,11,exp200919,40000,GP7,exp200919_GP7_A11,BPH3692,3,VSS-521
A12,1622,0,A,12,exp200919,40000,GP7,exp200919_GP7_A12,Non infected,3,CONTROL
B01,1631,0,B,01,exp200919,40000,GP7,exp200919_GP7_B01,Non infected,2,CONTROL
B02,1583,0,B,02,exp200919,40000,GP7,exp200919_GP7_B02,BPH3682,1,VSS-505
B03,1591,0,B,03,exp200919,40000,GP7,exp200919_GP7_B03,NE1354,1,NEBRASKA
B04,1586,0,B,04,exp200919,40000,GP7,exp200919_GP7_B04,BPH3710,1,VSS-545
B05,1587,0,B,05,exp200919,40000,GP7,exp200919_GP7_B05,Non infected,3,CONTROL
B06,1586,0,B,06,exp200919,40000,GP7,exp200919_GP7_B06,Non infected,3,CONTROL
B07,1603,0,B,07,exp200919,40000,GP7,exp200919_GP7_B07,BPH3754,2,VSS-515
B08,1585,0,B,08,exp200919,40000,GP7,exp200919_GP7_B08,BPH3702,3,VSS-535
B09,1605,0,B,09,exp200919,40000,GP7,exp200919_GP7_B09,BPH3704,2,VSS-539
B10,1584,0,B,10,exp200919,40000,GP7,exp200919_GP7_B10,NE1354,2,NEBRASKA
B11,1590,0,B,11,exp200919,40000,GP7,exp200919_GP7_B11,BPH3753,3,VSS-493
B12,1608,0,B,12,exp200919,40000,GP7,exp200919_GP7_B12,BPH3710,2,VSS-545
C01,1630,0,C,01,exp200919,40000,GP7,exp200919_GP7_C01,BPH3692,2,VSS-521
C02,1573,0,C,02,exp200919,40000,GP7,exp200919_GP7_C02,BPH3700,1,VSS-533
C03,1575,0,C,03,exp200919,40000,GP7,exp200919_GP7_C03,Non infected,3,CONTROL
C04,1583,0,C,04,exp200919,40000,GP7,exp200919_GP7_C04,Non infected,3,CONTROL
C05,1608,0,C,05,exp200919,40000,GP7,exp200919_GP7_C05,BPH3753,1,VSS-493
C06,1563,0,C,06,exp200919,40000,GP7,exp200919_GP7_C06,JE2,1,CONTROL
C07,1557,0,C,07,exp200919,40000,GP7,exp200919_GP7_C07,BPH3696,1,VSS-529
C08,1587,0,C,08,exp200919,40000,GP7,exp200919_GP7_C08,TOX-4,1,CONTROL
C09,1552,0,C,09,exp200919,40000,GP7,exp200919_GP7_C09,TOX-4,2,CONTROL
C10,1595,0,C,10,exp200919,40000,GP7,exp200919_GP7_C10,BPH3674,3,VSS-493
